,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
50,50,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",4,Leave-one-out,2,AUC,0.87279163148513
51,51,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",4,Leave-one-out,2,AUC,0.7158058220028876
52,52,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,AUC,0.9801871345029239
53,53,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,AUC,0.5559323815234436
54,54,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,AUC,0.7702102761359728
55,55,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,AUC,0.7961854162648347
56,56,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,AUC,1.0
57,57,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,AUC,0.5700927631020509
58,58,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,AUC,0.9278793507833756
59,59,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,AUC,0.8493523559343992
60,60,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,AUC,0.9966666666666667
61,61,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,AUC,0.5806172561528598
62,62,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,AUC,0.9320591675266597
63,63,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,AUC,0.8610210910520508
64,64,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,AUC,0.9893333333333334
65,65,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,AUC,0.6230196971930719
66,66,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,AUC,0.9826322669418645
67,67,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,AUC,0.8499131876035901
68,68,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,AUC,0.9931042311661507
69,69,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,AUC,0.7273148557668682
70,70,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,AUC,0.9830175438596491
71,71,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,AUC,0.8671139881790035
72,72,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.795663054209965
73,73,khan,63,2308,RFE_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.5983229805895036
74,74,khan,63,2308,relieff_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.6564531564515412
75,75,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.49490477122823334
76,76,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.9362568872774822
77,77,khan,63,2308,RFE_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.6889326961906044
78,78,khan,63,2308,relieff_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.7945050000029137
79,79,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.717995589803774
80,80,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.9345311317509459
81,81,khan,63,2308,RFE_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.6878770766333022
82,82,khan,63,2308,relieff_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.8306652817426812
83,83,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.7341303732088494
84,84,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.9645560871876662
85,85,khan,63,2308,RFE_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.6987344626776584
