,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
50,50,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",4,Leave-one-out,2,MCC,0.5707667922113204
51,51,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",4,Leave-one-out,2,MCC,0.33201590152013016
52,52,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,MCC,0.7699008900295736
53,53,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,MCC,0.06942496645582068
54,54,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,MCC,0.6704450858860833
55,55,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",5,Leave-one-out,2,MCC,0.34396786067572044
56,56,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,MCC,0.9450183472082643
57,57,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,MCC,0.554723999523269
58,58,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,MCC,0.5773113344924654
59,59,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",10,Leave-one-out,2,MCC,0.40510243356855336
60,60,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,MCC,0.9193355100898515
61,61,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,MCC,0.504032854321334
62,62,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,MCC,0.6769275417421257
63,63,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",20,Leave-one-out,2,MCC,0.6517258600256866
64,64,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,MCC,0.863672053301591
65,65,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,MCC,0.4559070632682759
66,66,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,MCC,0.8493532457026307
67,67,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",50,Leave-one-out,2,MCC,0.4958901620112439
68,68,khan,63,2308,f_classif_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,MCC,0.8922297612757992
69,69,khan,63,2308,RFE_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,MCC,0.4880933982623653
70,70,khan,63,2308,relieff_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,MCC,0.8714173247309707
71,71,khan,63,2308,relaxed_lasso_wrapper,"SVC(C=0.1, kernel='linear', probability=True, random_state=0)",100,Leave-one-out,2,MCC,0.5625490213283206
72,72,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),1,Leave-one-out,2,MCC,0.43774260293441936
73,73,khan,63,2308,RFE_wrapper,RandomForestClassifier(),1,Leave-one-out,2,MCC,0.10463232239704098
74,74,khan,63,2308,relieff_wrapper,RandomForestClassifier(),1,Leave-one-out,2,MCC,0.24280047748161177
75,75,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),1,Leave-one-out,2,MCC,-0.10998577220699315
76,76,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),2,Leave-one-out,2,MCC,0.617499103994968
77,77,khan,63,2308,RFE_wrapper,RandomForestClassifier(),2,Leave-one-out,2,MCC,0.2039011975989412
78,78,khan,63,2308,relieff_wrapper,RandomForestClassifier(),2,Leave-one-out,2,MCC,0.4288871986559048
79,79,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),2,Leave-one-out,2,MCC,0.27311108872022566
80,80,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),3,Leave-one-out,2,MCC,0.6914220069166932
81,81,khan,63,2308,RFE_wrapper,RandomForestClassifier(),3,Leave-one-out,2,MCC,0.2003812190527418
82,82,khan,63,2308,relieff_wrapper,RandomForestClassifier(),3,Leave-one-out,2,MCC,0.3884188186907751
83,83,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),3,Leave-one-out,2,MCC,0.39100384318551346
84,84,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),4,Leave-one-out,2,MCC,0.5838645901643478
85,85,khan,63,2308,RFE_wrapper,RandomForestClassifier(),4,Leave-one-out,2,MCC,0.1566574255849168
86,86,khan,63,2308,relieff_wrapper,RandomForestClassifier(),4,Leave-one-out,2,MCC,0.4489052102704535
87,87,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),4,Leave-one-out,2,MCC,0.345204216803208
88,88,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),5,Leave-one-out,2,MCC,0.6935501790889091
89,89,khan,63,2308,RFE_wrapper,RandomForestClassifier(),5,Leave-one-out,2,MCC,0.18335230799251756
90,90,khan,63,2308,relieff_wrapper,RandomForestClassifier(),5,Leave-one-out,2,MCC,0.5961734348226015
91,91,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),5,Leave-one-out,2,MCC,0.4119464100495046
92,92,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),10,Leave-one-out,2,MCC,0.7030363754645134
93,93,khan,63,2308,RFE_wrapper,RandomForestClassifier(),10,Leave-one-out,2,MCC,0.11013354797383057
94,94,khan,63,2308,relieff_wrapper,RandomForestClassifier(),10,Leave-one-out,2,MCC,0.5677884325782867
95,95,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),10,Leave-one-out,2,MCC,0.35146192001637844
96,96,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),20,Leave-one-out,2,MCC,0.7728650261157757
97,97,khan,63,2308,RFE_wrapper,RandomForestClassifier(),20,Leave-one-out,2,MCC,0.28146810945448364
98,98,khan,63,2308,relieff_wrapper,RandomForestClassifier(),20,Leave-one-out,2,MCC,0.600138460223983
99,99,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),20,Leave-one-out,2,MCC,0.42724154848325235
100,100,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),50,Leave-one-out,2,MCC,0.7409378691035828
101,101,khan,63,2308,RFE_wrapper,RandomForestClassifier(),50,Leave-one-out,2,MCC,0.1920002646226584
102,102,khan,63,2308,relieff_wrapper,RandomForestClassifier(),50,Leave-one-out,2,MCC,0.651380168404982
103,103,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),50,Leave-one-out,2,MCC,0.47170496006249896
104,104,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),100,Leave-one-out,2,MCC,0.7352981861817864
105,105,khan,63,2308,RFE_wrapper,RandomForestClassifier(),100,Leave-one-out,2,MCC,0.3957350708460292
106,106,khan,63,2308,relieff_wrapper,RandomForestClassifier(),100,Leave-one-out,2,MCC,0.7336470337126415
