,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
82,82,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),3,Leave-one-out,2,ACC,0.4852941176470588
83,83,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),3,Leave-one-out,2,ACC,
84,84,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),4,Leave-one-out,2,ACC,0.7205882352941176
85,85,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),4,Leave-one-out,2,ACC,0.45588235294117646
86,86,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),4,Leave-one-out,2,ACC,0.45588235294117646
87,87,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),4,Leave-one-out,2,ACC,
88,88,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),5,Leave-one-out,2,ACC,0.7058823529411765
89,89,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),5,Leave-one-out,2,ACC,0.47058823529411764
90,90,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),5,Leave-one-out,2,ACC,0.5147058823529411
91,91,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),5,Leave-one-out,2,ACC,
92,92,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),10,Leave-one-out,2,ACC,0.75
93,93,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),10,Leave-one-out,2,ACC,0.5147058823529411
94,94,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),10,Leave-one-out,2,ACC,0.5
95,95,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),10,Leave-one-out,2,ACC,
96,96,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),20,Leave-one-out,2,ACC,0.7941176470588235
97,97,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),20,Leave-one-out,2,ACC,0.5294117647058824
98,98,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),20,Leave-one-out,2,ACC,0.5147058823529411
99,99,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),20,Leave-one-out,2,ACC,
100,100,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),50,Leave-one-out,2,ACC,0.7941176470588235
101,101,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),50,Leave-one-out,2,ACC,0.5588235294117647
102,102,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),50,Leave-one-out,2,ACC,0.6029411764705883
103,103,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),50,Leave-one-out,2,ACC,
104,104,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),100,Leave-one-out,2,ACC,0.75
105,105,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),100,Leave-one-out,2,ACC,0.5294117647058824
106,106,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),100,Leave-one-out,2,ACC,0.6911764705882353
107,107,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),100,Leave-one-out,2,ACC,
108,108,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,ACC,0.5294117647058824
109,109,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,ACC,0.3529411764705882
110,110,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,ACC,0.38235294117647056
111,111,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,ACC,
112,112,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,ACC,0.5441176470588236
113,113,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,ACC,0.36764705882352944
114,114,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,ACC,0.39705882352941174
115,115,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,ACC,
116,116,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,ACC,0.6029411764705883
117,117,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,ACC,0.36764705882352944
118,118,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,ACC,0.4117647058823529
119,119,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,ACC,
