,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
138,138,subramanian,50,10100,relieff_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.7009375
139,139,subramanian,50,10100,relaxed_lasso_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.6053125
140,140,subramanian,50,10100,f_classif_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.6909375
141,141,subramanian,50,10100,RFE_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.615625
142,142,subramanian,50,10100,relieff_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.69875
143,143,subramanian,50,10100,relaxed_lasso_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.62375
144,144,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.5079687500000001
145,145,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.420625
146,146,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.5079687500000001
147,147,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.5021875
148,148,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.49765625
149,149,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.3590625
150,150,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.49765625
151,151,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.50765625
152,152,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.478125
153,153,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.5293749999999999
154,154,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.41937500000000005
155,155,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.49609375
156,156,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.525
157,157,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.47265625
158,158,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.47265625
159,159,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.5746875
160,160,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.48203125
161,161,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.54875
162,162,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.50390625
163,163,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.555625
