,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
53,53,bladderbatch,57,22283,RFE_wrapper,SVC(),5,Leave-one-out,2,AUC,0.9345493325268531
54,54,bladderbatch,57,22283,relieff_wrapper,SVC(),5,Leave-one-out,2,AUC,0.9045140825208802
55,55,bladderbatch,57,22283,relaxed_lasso_wrapper,SVC(),5,Leave-one-out,2,AUC,0.7948069356721261
56,56,bladderbatch,57,22283,f_classif_wrapper,SVC(),10,Leave-one-out,2,AUC,0.9663497269096946
57,57,bladderbatch,57,22283,RFE_wrapper,SVC(),10,Leave-one-out,2,AUC,0.9595000638075077
58,58,bladderbatch,57,22283,relieff_wrapper,SVC(),10,Leave-one-out,2,AUC,0.9081157686706887
59,59,bladderbatch,57,22283,relaxed_lasso_wrapper,SVC(),10,Leave-one-out,2,AUC,0.9878090730779518
60,60,bladderbatch,57,22283,f_classif_wrapper,SVC(),20,Leave-one-out,2,AUC,0.9835522746648067
61,61,bladderbatch,57,22283,RFE_wrapper,SVC(),20,Leave-one-out,2,AUC,0.9570670748016286
62,62,bladderbatch,57,22283,relieff_wrapper,SVC(),20,Leave-one-out,2,AUC,0.8934610852870376
63,63,bladderbatch,57,22283,relaxed_lasso_wrapper,SVC(),20,Leave-one-out,2,AUC,0.9720077119676662
64,64,bladderbatch,57,22283,f_classif_wrapper,SVC(),50,Leave-one-out,2,AUC,0.9834815546772069
65,65,bladderbatch,57,22283,RFE_wrapper,SVC(),50,Leave-one-out,2,AUC,0.8742780792366873
66,66,bladderbatch,57,22283,relieff_wrapper,SVC(),50,Leave-one-out,2,AUC,0.9279682072537773
67,67,bladderbatch,57,22283,relaxed_lasso_wrapper,SVC(),50,Leave-one-out,2,AUC,0.9515948599119282
68,68,bladderbatch,57,22283,f_classif_wrapper,SVC(),100,Leave-one-out,2,AUC,0.9844155844155844
69,69,bladderbatch,57,22283,RFE_wrapper,SVC(),100,Leave-one-out,2,AUC,0.9203086549785298
70,70,bladderbatch,57,22283,relieff_wrapper,SVC(),100,Leave-one-out,2,AUC,0.951629691818479
71,71,bladderbatch,57,22283,relaxed_lasso_wrapper,SVC(),100,Leave-one-out,2,AUC,0.9851812745068904
72,72,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.9076269310511806
73,73,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.4584224598930481
74,74,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.6520024740705519
75,75,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.725926370652276
76,76,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.9555989194096611
77,77,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.613326012223071
78,78,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.6865491188154063
79,79,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.8116393598213157
80,80,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.9557876140886977
81,81,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.6865355233002293
82,82,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.8685747296630324
83,83,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.8409727090336863
84,84,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.9472292864514227
85,85,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.8844657636301869
86,86,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.8591689421764128
87,87,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.8892306912363448
88,88,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.963379523850314
89,89,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.9246108179073584
90,90,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.8629968827555985
91,91,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.920134408038231
92,92,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.9735833531457101
