,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
85,85,toy_example,80,44,f_classif_wrapper,SVC(),15,Leave-one-out,2,AUC,
86,86,toy_example,80,44,RFE_wrapper,SVC(),15,Leave-one-out,2,AUC,
87,87,toy_example,80,44,relieff_wrapper,SVC(),15,Leave-one-out,2,AUC,
88,88,toy_example,80,44,relaxed_lasso_wrapper,SVC(),15,Leave-one-out,2,AUC,
89,89,toy_example,80,44,mrmr_wrapper,SVC(),15,Leave-one-out,2,AUC,
90,90,toy_example,80,44,f_classif_wrapper,SVC(),20,Leave-one-out,2,AUC,
91,91,toy_example,80,44,RFE_wrapper,SVC(),20,Leave-one-out,2,AUC,
92,92,toy_example,80,44,relieff_wrapper,SVC(),20,Leave-one-out,2,AUC,
93,93,toy_example,80,44,relaxed_lasso_wrapper,SVC(),20,Leave-one-out,2,AUC,
94,94,toy_example,80,44,mrmr_wrapper,SVC(),20,Leave-one-out,2,AUC,
95,95,toy_example,80,44,f_classif_wrapper,SVC(),30,Leave-one-out,2,AUC,
96,96,toy_example,80,44,RFE_wrapper,SVC(),30,Leave-one-out,2,AUC,
97,97,toy_example,80,44,relieff_wrapper,SVC(),30,Leave-one-out,2,AUC,
98,98,toy_example,80,44,relaxed_lasso_wrapper,SVC(),30,Leave-one-out,2,AUC,
99,99,toy_example,80,44,mrmr_wrapper,SVC(),30,Leave-one-out,2,AUC,
100,100,toy_example,80,44,f_classif_wrapper,SVC(),50,Leave-one-out,2,AUC,
101,101,toy_example,80,44,RFE_wrapper,SVC(),50,Leave-one-out,2,AUC,
102,102,toy_example,80,44,relieff_wrapper,SVC(),50,Leave-one-out,2,AUC,
103,103,toy_example,80,44,relaxed_lasso_wrapper,SVC(),50,Leave-one-out,2,AUC,
104,104,toy_example,80,44,mrmr_wrapper,SVC(),50,Leave-one-out,2,AUC,
105,105,toy_example,80,44,f_classif_wrapper,SVC(),100,Leave-one-out,2,AUC,
106,106,toy_example,80,44,RFE_wrapper,SVC(),100,Leave-one-out,2,AUC,
107,107,toy_example,80,44,relieff_wrapper,SVC(),100,Leave-one-out,2,AUC,
108,108,toy_example,80,44,relaxed_lasso_wrapper,SVC(),100,Leave-one-out,2,AUC,
109,109,toy_example,80,44,mrmr_wrapper,SVC(),100,Leave-one-out,2,AUC,
110,110,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.7529411764705882
111,111,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.5931372549019607
112,112,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.7529411764705882
113,113,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,
114,114,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),1,Leave-one-out,2,AUC,0.7401960784313726
115,115,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.7078431372549019
116,116,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.6735294117647058
117,117,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.7519607843137255
118,118,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,
119,119,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,0.6941176470588235
120,120,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.7196078431372549
121,121,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.6784313725490196
122,122,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.7392156862745098
123,123,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,
124,124,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.7696078431372548
125,125,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.7607843137254902
126,126,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.7098039215686274
127,127,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.7294117647058824
128,128,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,
129,129,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.7607843137254902
130,130,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.7823529411764705
131,131,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.8196078431372549
132,132,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.7823529411764706
133,133,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,
134,134,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.6823529411764706
135,135,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.792156862745098
136,136,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.7960784313725491
137,137,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.723529411764706
138,138,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,
139,139,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.8372549019607844
140,140,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),15,Leave-one-out,2,AUC,0.780392156862745
141,141,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),15,Leave-one-out,2,AUC,0.8254901960784313
142,142,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),15,Leave-one-out,2,AUC,0.7607843137254902
